Rank;Title;Genre;Director;Actors;Year;Runtime (Minutes);Rating;Votes;Revenue (Millions);Metascore
663;Gone Baby Gone;Crime,Drama,Mystery;Ben Affleck;Morgan Freeman, Ed Harris, Casey Affleck, Michelle Monaghan;2007;114;7.7;206707;20.3;72
665;L'avenir;Drama;Mia Hansen-Løve;Isabelle Huppert, André Marcon, Roman Kolinka,Edith Scob;2016;102;7.1;5796;0.28;88
666;Anna Karenina;Drama,Romance;Joe Wright;Keira Knightley, Jude Law, Aaron Taylor-Johnson,Matthew Macfadyen;2012;129;6.6;75291;12.8;63
667;Regression;Crime,Drama,Mystery;Alejandro Amenábar;Ethan Hawke, David Thewlis, Emma Watson,Dale Dickey;2015;106;5.7;26320;0.05;32
669;Pain & Gain;Comedy,Crime,Drama;Michael Bay;Mark Wahlberg, Dwayne Johnson, Anthony Mackie,Tony Shalhoub;2013;129;6.5;168875;49.87;45
670;Blood Diamond;Adventure,Drama,Thriller;Edward Zwick;Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers;2006;143;8;422014;57.37;64
671;Devil's Knot;Biography,Crime,Drama;Atom Egoyan;Colin Firth, Reese Witherspoon, Alessandro Nivola,James Hamrick;2013;114;6.1;15514;0;42
672;Child 44;Crime,Drama,Thriller;Daniel Espinosa;Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman;2015;137;6.5;47703;1.21;41
673;The Hurt Locker;Drama,History,Thriller;Kathryn Bigelow;Jeremy Renner, Anthony Mackie, Brian Geraghty,Guy Pearce;2008;131;7.6;352023;15.7;94
680;The Age of Shadows;Action,Drama,Thriller;Jee-woon Kim;Byung-hun Lee, Yoo Gong, Kang-ho Song, Ji-min Han;2016;140;7.2;2403;0.54;78
682;We Need to Talk About Kevin;Drama,Mystery,Thriller;Lynne Ramsay;Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell;2011;112;7.5;104953;1.74;68
683;Love & Friendship;Comedy,Drama,Romance;Whit Stillman;Kate Beckinsale, Chloë Sevigny, Xavier Samuel,Emma Greenwell;2016;90;6.5;16164;14.01;87
685;Seven Pounds;Drama,Romance;Gabriele Muccino;Will Smith, Rosario Dawson, Woody Harrelson,Michael Ealy;2008;123;7.7;245144;69.95;36
686;The King's Speech;Biography,Drama;Tom Hooper;Colin Firth, Geoffrey Rush, Helena Bonham Carter,Derek Jacobi;2010;118;8;534388;138.8;88
687;Hunger;Biography,Drama;Steve McQueen;Stuart Graham, Laine Megaw, Brian Milligan, Liam McMahon;2008;96;7.6;54486;0.15;82
690;Tinker Tailor Soldier Spy;Drama,Mystery,Thriller;Tomas Alfredson;Gary Oldman, Colin Firth, Tom Hardy, Mark Strong;2011;122;7.1;157053;24.1;85
692;Dear Zindagi;Drama,Romance;Gauri Shinde;Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley;2016;151;7.8;23540;1.4;56
693;Genius;Biography,Drama;Michael Grandage;Colin Firth, Jude Law, Nicole Kidman, Laura Linney;2016;104;6.5;10708;1.36;54
694;Pompeii;Action,Adventure,Drama;Paul W.S. Anderson;Kit Harington, Emily Browning, Kiefer Sutherland, Adewale Akinnuoye-Agbaje;2014;105;5.5;90188;23.22;39
695;Life of Pi;Adventure,Drama,Fantasy;Ang Lee;Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu;2012;127;7.9;471109;124.98;79
696;Hachi: A Dog's Tale;Drama,Family;Lasse Hallström;Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa,Sarah Roemer;2009;93;8.1;177602;0;61
697;10 Years;Comedy,Drama,Romance;Jamie Linden;Channing Tatum, Rosario Dawson, Chris Pratt, Jenna Dewan Tatum;2011;100;6.1;19636;0.2;61
698;I Origins;Drama,Romance,Sci-Fi;Mike Cahill;Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling;2014;106;7.3;86271;0.33;57
701;Funny Games;Crime,Drama,Horror;Michael Haneke;Naomi Watts, Tim Roth, Michael Pitt, Brady Corbet;2007;111;6.5;73835;1.29;44
704;Australia;Adventure,Drama,Romance;Baz Luhrmann;Nicole Kidman, Hugh Jackman, Shea Adams, Eddie Baroo;2008;165;6.6;106115;49.55;53
705;Faster;Action,Crime,Drama;George Tillman Jr.;Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez;2010;98;6.5;83788;23.23;44
708;The Hollars;Comedy,Drama,Romance;John Krasinski;Sharlto Copley, Charlie Day, Richard Jenkins, Anna Kendrick;2016;88;6.5;5908;1.02;53
709;The Judge;Crime,Drama;David Dobkin;Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton;2014;141;7.4;146812;47.11;48
710;Closed Circuit;Crime,Drama,Mystery;John Crowley;Eric Bana, Rebecca Hall, Jim Broadbent, Ciarán Hinds;2013;96;6.2;18437;5.73;50
714;Incendies;Drama,Mystery,War;Denis Villeneuve;Lubna Azabal, Mélissa Désormeaux-Poulin, Maxim Gaudette, Mustafa Kamel;2010;131;8.2;92863;6.86;80
719;Noah;Action,Adventure,Drama;Darren Aronofsky;Russell Crowe, Jennifer Connelly, Anthony Hopkins, Emma Watson;2014;138;5.8;209700;101.16;68
721;Nymphomaniac: Vol. II;Drama;Lars von Trier;Charlotte Gainsbourg, Stellan Skarsgård, Willem Dafoe, Jamie Bell;2013;123;6.7;65824;0.33;60
722;Wild;Adventure,Biography,Drama;Jean-Marc Vallée;Reese Witherspoon, Laura Dern, Gaby Hoffmann,Michiel Huisman;2014;115;7.1;95553;37.88;76
725;The Karate Kid;Action,Drama,Family;Harald Zwart;Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han;2010;140;6.2;127983;176.59;61
728;The Illusionist;Drama,Mystery,Romance;Neil Burger;Edward Norton, Jessica Biel, Paul Giamatti, Rufus Sewell;2006;110;7.6;309934;39.83;68
733;This Beautiful Fantastic;Comedy,Drama,Fantasy;Simon Aboud;Jessica Brown Findlay, Andrew Scott, Jeremy Irvine,Tom Wilkinson;2016;100;6.9;688;0;51
735;Mr. Church;Comedy,Drama;Bruce Beresford;Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel;2016;104;7.7;16163;0.69;37
736;Hugo;Adventure,Drama,Family;Martin Scorsese;Asa Butterfield, Chloë Grace Moretz, Christopher Lee, Ben Kingsley;2011;126;7.5;259182;73.82;83
738;Body of Lies;Action,Drama,Romance;Ridley Scott;Leonardo DiCaprio, Russell Crowe, Mark Strong,Golshifteh Farahani;2008;128;7.1;182305;39.38;57
739;Knight of Cups;Drama,Romance;Terrence Malick;Christian Bale, Cate Blanchett, Natalie Portman,Brian Dennehy;2015;118;5.7;17439;0.56;53
742;Hands of Stone;Action,Biography,Drama;Jonathan Jakubowicz;Edgar Ramírez, Usher Raymond, Robert De Niro, Rubén Blades;2016;111;6.6;8998;4.71;54
743;El secreto de sus ojos;Drama,Mystery,Romance;Juan José Campanella;Ricardo Darín, Soledad Villamil, Pablo Rago,Carla Quevedo;2009;129;8.2;144524;20.17;80
744;True Grit;Adventure,Drama,Western;Ethan Coen;Jeff Bridges, Matt Damon, Hailee Steinfeld,Josh Brolin;2010;110;7.6;254904;171.03;80
745;We Are Your Friends;Drama,Music,Romance;Max Joseph;Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston;2015;96;6.2;25903;3.59;46
748;Rules Don't Apply;Comedy,Drama,Romance;Warren Beatty;Lily Collins, Haley Bennett, Taissa Farmiga, Steve Tom;2016;127;5.7;3731;3.65;60
751;Fracture;Crime,Drama,Mystery;Gregory Hoblit;Anthony Hopkins, Ryan Gosling, David Strathairn,Rosamund Pike;2007;113;7.2;148943;39;68
753;In Bruges;Comedy,Crime,Drama;Martin McDonagh;Colin Farrell, Brendan Gleeson, Ciarán Hinds,Elizabeth Berrington;2008;107;7.9;322536;7.76;67
755;the devil's mistress;Biography,Drama,History;Filip Renc;Tatiana Pauhofová, Karl Markovics, Gedeon Burkhard,Simona Stasová;2016;106;5;353;0;64
756;The Road;Adventure,Drama;John Hillcoat;Viggo Mortensen, Charlize Theron, Kodi Smit-McPhee,Robert Duvall;2009;111;7.3;187302;0.06;64
757;Lavender;Drama,Thriller;Ed Gass-Donnelly;Abbie Cornish, Dermot Mulroney, Justin Long,Diego Klattenhoff;2016;92;5.2;2083;0;46
758;Deuces;Drama;Jamal Hill;Larenz Tate, Meagan Good, Rotimi, Rick Gonzalez;2016;87;6.6;256;0;36
760;The Fighter;Action,Biography,Drama;David O. Russell;Mark Wahlberg, Christian Bale, Amy Adams,Melissa Leo;2010;116;7.8;290056;93.57;79
761;August Rush;Drama,Music;Kirsten Sheridan;Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard;2007;114;7.5;91229;31.66;38
762;Chef;Comedy,Drama;Jon Favreau;Jon Favreau, Robert Downey Jr., Scarlett Johansson,Dustin Hoffman;2014;114;7.3;151970;31.24;68
763;Eye in the Sky;Drama,Thriller,War;Gavin Hood;Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi;2015;102;7.3;57826;18.7;73
766;PK;Comedy,Drama,Romance;Rajkumar Hirani;Aamir Khan, Anushka Sharma, Sanjay Dutt,Boman Irani;2014;153;8.2;103279;10.57;51
769;Paper Towns;Drama,Mystery,Romance;Jake Schreier;Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith;2015;109;6.3;72515;31.99;56
770;High-Rise;Drama;Ben Wheatley;Tom Hiddleston, Jeremy Irons, Sienna Miller, Luke Evans;2015;119;5.7;25928;0.34;65
774;Lady in the Water;Drama,Fantasy,Mystery;M. Night Shyamalan;Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban;2006;110;5.6;82701;42.27;36
775;The Fountain;Drama,Sci-Fi;Darren Aronofsky;Hugh Jackman, Rachel Weisz, Sean Patrick Thomas, Ellen Burstyn;2006;96;7.3;199193;10.14;51
780;The Man Who Knew Infinity;Biography,Drama;Matt Brown;Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi;2015;108;7.2;29912;3.86;56
783;Mr. Brooks;Crime,Drama,Thriller;Bruce A. Evans;Kevin Costner, Demi Moore, William Hurt, Dane Cook;2007;120;7.3;128146;28.48;45
785;Before We Go;Comedy,Drama,Romance;Chris Evans;Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum;2014;95;6.9;31370;0.04;31
786;Captain Phillips;Biography,Drama,Thriller;Paul Greengrass;Tom Hanks, Barkhad Abdi, Barkhad Abdirahman,Catherine Keener;2013;134;7.8;346154;107.1;83
787;The Secret Scripture;Drama;Jim Sheridan;Rooney Mara, Eric Bana, Theo James, Aidan Turner;2016;108;6.8;378;0;37
790;Hancock;Action,Crime,Drama;Peter Berg;Will Smith, Charlize Theron, Jason Bateman, Jae Head;2008;92;6.4;366138;227.95;49
794;Ma vie de Courgette;Animation,Comedy,Drama;Claude Barras;Gaspard Schlatter, Sixtine Murat, Paulin Jaccoud,Michel Vuillermoz;2016;66;7.8;4370;0.29;85
797;Rescue Dawn;Adventure,Biography,Drama;Werner Herzog;Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier;2006;120;7.3;87887;5.48;77
799;A Walk Among the Tombstones;Crime,Drama,Mystery;Scott Frank;Liam Neeson, Dan Stevens, David Harbour, Boyd Holbrook;2014;114;6.5;93883;25.98;57
804;Jack Ryan: Shadow Recruit;Action,Drama,Thriller;Kenneth Branagh;Chris Pine, Kevin Costner, Keira Knightley,Kenneth Branagh;2014;105;6.2;103681;50.55;57
806;The Gambler;Crime,Drama,Thriller;Rupert Wyatt;Mark Wahlberg, Jessica Lange, John Goodman, Brie Larson;2014;111;6;52537;33.63;55
808;The Spectacular Now;Comedy,Drama,Romance;James Ponsoldt;Miles Teller, Shailene Woodley, Kyle Chandler,Jennifer Jason Leigh;2013;95;7.1;115751;6.85;82
809;A United Kingdom;Biography,Drama,Romance;Amma Asante;David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport;2016;111;6.8;4771;3.9;65
810;USS Indianapolis: Men of Courage;Action,Drama,History;Mario Van Peebles;Nicolas Cage, Tom Sizemore, Thomas Jane,Matt Lanter;2016;128;5.2;4964;0;30
816;Inside Man;Crime,Drama,Mystery;Spike Lee;Denzel Washington, Clive Owen, Jodie Foster,Christopher Plummer;2006;129;7.6;285441;88.5;76
817;I.T.;Crime,Drama,Mystery;John Moore;Pierce Brosnan, Jason Barry, Karen Moskow, Kai Ryssdal;2016;95;5.4;8755;0;27
818;127 Hours;Adventure,Biography,Drama;Danny Boyle;James Franco, Amber Tamblyn, Kate Mara, Sean Bott;2010;94;7.6;294010;18.33;82
821;suite francaise;Drama,Romance,War;Saul Dibb;Michelle Williams, Kristin Scott Thomas, Margot Robbie,Eric Godon;2014;107;6.9;13711;0;63
824;Christine;Biography,Drama;Antonio Campos;Rebecca Hall, Michael C. Hall, Tracy Letts, Maria Dizzia;2016;119;7;5855;0.3;72
825;Man Down;Drama,Thriller;Dito Montiel;Shia LaBeouf, Jai Courtney, Gary Oldman, Kate Mara;2015;90;5.8;4779;0;27
827;Shut In;Drama,Horror,Thriller;Farren Blackburn;Naomi Watts, Charlie Heaton, Jacob Tremblay,Oliver Platt;2016;91;4.6;5715;6.88;25
831;Rocky Balboa;Drama,Sport;Sylvester Stallone;Sylvester Stallone, Antonio Tarver, Milo Ventimiglia, Burt Young;2006;102;7.2;171356;70.27;63
833;Jane Eyre;Drama,Romance;Cary Joji Fukunaga;Mia Wasikowska, Michael Fassbender, Jamie Bell, Su Elliot;2011;120;7.4;67464;11.23;76
837;Bacalaureat;Crime,Drama;Cristian Mungiu;Adrian Titieni, Maria-Victoria Dragus, Lia Bugnar,Malina Manovici;2016;128;7.5;5531;0.13;84
839;Exposed;Crime,Drama,Mystery;Gee Malik Linton;Ana de Armas, Keanu Reeves, Christopher McDonald, Mira Sorvino;2016;102;4.2;8409;0;23
840;Maudie;Biography,Drama,Romance;Aisling Walsh;Ethan Hawke, Sally Hawkins, Kari Matchett, Zachary Bennett;2016;115;7.8;346;0;60
842;A Bigger Splash;Drama,Thriller;Luca Guadagnino;Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson;2015;125;6.4;15232;1.98;74
843;Melancholia;Drama;Lars von Trier;Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Alexander Skarsgård;2011;135;7.1;137117;3.03;80
846;Flight;Drama,Thriller;Robert Zemeckis;Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman;2012;138;7.3;276347;93.75;76
848;La migliore offerta;Crime,Drama,Mystery;Giuseppe Tornatore;Geoffrey Rush, Jim Sturgess, Sylvia Hoeks,Donald Sutherland;2013;131;7.8;77986;0.09;49
850;42;Biography,Drama,Sport;Brian Helgeland;Chadwick Boseman, T.R. Knight, Harrison Ford,Nicole Beharie;2013;128;7.5;69659;95;62
851;21;Crime,Drama,Thriller;Robert Luketic;Jim Sturgess, Kate Bosworth, Kevin Spacey, Aaron Yoo;2008;123;6.8;198395;81.16;48
852;Begin Again;Drama,Music;John Carney;Keira Knightley, Mark Ruffalo, Adam Levine, Hailee Steinfeld;2013;104;7.4;111875;16.17;62
853;Out of the Furnace;Crime,Drama,Thriller;Scott Cooper;Christian Bale, Casey Affleck, Zoe Saldana, Woody Harrelson;2013;116;6.8;88829;11.33;63
854;Vicky Cristina Barcelona;Drama,Romance;Woody Allen;Rebecca Hall, Scarlett Johansson, Javier Bardem,Christopher Evan Welch;2008;96;7.1;208770;23.21;70
856;Barbershop: The Next Cut;Comedy,Drama;Malcolm D. Lee;Ice Cube, Regina Hall, Anthony Anderson, Eve;2016;111;5.9;9993;54.01;67
857;Terminator Salvation;Action,Adventure,Drama;McG;Christian Bale, Sam Worthington, Anton Yelchin, Moon Bloodgood;2009;115;6.6;297093;125.32;49
858;Freedom Writers;Biography,Crime,Drama;Richard LaGravenese;Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn;2007;123;7.5;55648;36.58;64
860;Changeling;Biography,Drama,Mystery;Clint Eastwood;Angelina Jolie, Colm Feore, Amy Ryan, Gattlin Griffith;2008;141;7.8;206793;35.71;63
861;Remember Me;Drama,Romance;Allen Coulter;Robert Pattinson, Emilie de Ravin, Caitlyn Rund,Moisés Acevedo;2010;113;7.2;119376;19.06;40
862;Koe no katachi;Animation,Drama,Romance;Naoko Yamada;Miyu Irino, Saori Hayami, Aoi Yuki, Kenshô Ono;2016;129;8.4;2421;0;80
864;Locke;Drama;Steven Knight;Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott;2013;85;7.1;100890;1.36;81
866;Horns;Drama,Fantasy,Horror;Alexandre Aja;Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson;2013;120;6.5;61060;0.16;46
867;Indignation;Drama,Romance;James Schamus;Logan Lerman, Sarah Gadon, Tijuana Ricks, Sue Dahlman;2016;110;6.9;7402;3.4;78
868;The Stanford Prison Experiment;Biography,Drama,History;Kyle Patrick Alvarez;Ezra Miller, Tye Sheridan, Billy Crudup, Olivia Thirlby;2015;122;6.9;20907;0.64;67
871;En man som heter Ove;Comedy,Drama;Hannes Holm;Rolf Lassgård, Bahar Pars, Filip Berg, Ida Engvoll;2015;116;7.7;21569;3.36;70
874;One Day;Drama,Romance;Lone Scherfig;Anne Hathaway, Jim Sturgess, Patricia Clarkson,Tom Mison;2011;107;7;113599;13.77;48
875;Life as We Know It;Comedy,Drama,Romance;Greg Berlanti;Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett;2010;114;6.6;101301;53.36;39
876;28 Weeks Later;Drama,Horror,Sci-Fi;Juan Carlos Fresnadillo;Jeremy Renner, Rose Byrne, Robert Carlyle, Harold Perrineau;2007;100;7;221858;28.64;78
878;Blue Jasmine;Drama;Woody Allen;Cate Blanchett, Alec Baldwin, Peter Sarsgaard, Sally Hawkins;2013;98;7.3;160592;33.4;78
881;Shin Gojira;Action,Adventure,Drama;Hideaki Anno;Hiroki Hasegawa, Yutaka Takenouchi,Satomi Ishihara, Ren Ôsugi;2016;120;6.9;8365;1.91;68
882;Saving Mr. Banks;Biography,Comedy,Drama;John Lee Hancock;Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell;2013;125;7.5;125693;83.3;65
883;Transcendence;Drama,Mystery,Romance;Wally Pfister;Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy;2014;119;6.3;184564;23.01;42
885;Equals;Drama,Romance,Sci-Fi;Drake Doremus;Nicholas Hoult, Kristen Stewart, Vernetta Lopez,Scott Lawrence;2015;101;6.1;16361;0.03;43
886;Babel;Drama;Alejandro González Iñárritu;Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam;2006;143;7.5;253417;34.3;69
887;The Tree of Life;Drama,Fantasy;Terrence Malick;Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken;2011;139;6.8;143517;13.3;85
888;The Lucky One;Drama,Romance;Scott Hicks;Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart;2012;101;6.5;82874;60.44;39
890;50/50;Comedy,Drama,Romance;Jonathan Levine;Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard;2011;100;7.7;281625;34.96;72
891;The Intent;Crime,Drama;Femi Oyeniran;Dylan Duffus, Scorcher,Shone Romulus, Jade Asha;2016;104;3.5;202;0;59
893;Real Steel;Action,Drama,Family;Shawn Levy;Hugh Jackman, Evangeline Lilly, Dakota Goyo,Anthony Mackie;2011;127;7.1;264480;85.46;56
894;Sex and the City;Comedy,Drama,Romance;Michael Patrick King;Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis;2008;145;5.5;102547;152.64;53
897;Concussion;Biography,Drama,Sport;Peter Landesman;Will Smith, Alec Baldwin, Albert Brooks, David Morse;2015;123;7.1;61274;34.53;55
898;The Fall;Adventure,Comedy,Drama;Tarsem Singh;Lee Pace, Catinca Untaru, Justine Waddell, Kim Uylenbroek;2006;117;7.9;93036;2.28;64
901;Sleeping with Other People;Comedy,Drama,Romance;Leslye Headland;Jason Sudeikis, Alison Brie, Jordan Carlos,Margarita Levieva;2015;101;6.5;27730;0.81;64
906;In Dubious Battle;Drama;James Franco;Nat Wolff, James Franco, Vincent D'Onofrio, Selena Gomez;2016;110;6.2;1455;0;43
907;Hello, My Name Is Doris;Comedy,Drama,Romance;Michael Showalter;Sally Field, Max Greenfield, Tyne Daly, Wendi McLendon-Covey;2015;95;6.7;12361;14.44;63
910;Contagion;Drama,Thriller;Steven Soderbergh;Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow;2011;106;6.6;187004;75.64;70
911;Il racconto dei racconti - Tale of Tales;Drama,Fantasy,Horror;Matteo Garrone;Salma Hayek, Vincent Cassel, Toby Jones, John C. Reilly;2015;133;6.4;17565;0.08;72
913;Bridge to Terabithia;Adventure,Drama,Family;Gabor Csupo;Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick;2007;96;7.2;117297;82.23;74
915;Notorious;Biography,Crime,Drama;George Tillman Jr.;Jamal Woolard, Anthony Mackie, Derek Luke,Momo Dione;2009;122;6.7;33007;36.84;60
916;Goksung;Drama,Fantasy,Horror;Hong-jin Na;Jun Kunimura, Jung-min Hwang, Do-won Kwak, Woo-hee Chun;2016;156;7.5;17962;0.79;81
918;The Girl Next Door;Crime,Drama,Horror;Gregory Wilson;William Atherton, Blythe Auffarth, Blanche Baker,Kevin Chamberlin;2007;91;6.7;19351;0;29
919;Perfume: The Story of a Murderer;Crime,Drama,Fantasy;Tom Tykwer;Ben Whishaw, Dustin Hoffman, Alan Rickman,Francesc Albiol;2006;147;7.5;199387;2.21;56
921;Centurion;Action,Adventure,Drama;Neil Marshall;Michael Fassbender, Dominic West, Olga Kurylenko,Andreas Wisniewski;2010;97;6.4;67801;0.12;62
923;17 Again;Comedy,Drama,Family;Burr Steers;Zac Efron, Matthew Perry, Leslie Mann, Thomas Lennon;2009;102;6.4;152808;64.15;48
926;The Twilight Saga: Breaking Dawn - Part 1;Adventure,Drama,Fantasy;Bill Condon;Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham;2011;117;4.9;190244;281.28;45
927;Precious;Drama;Lee Daniels;Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey;2009;110;7.3;91623;47.54;79
928;The Sea of Trees;Drama;Gus Van Sant;Matthew McConaughey, Naomi Watts, Ken Watanabe,Ryoko Seta;2015;110;5.9;7475;0.02;23
930;The Master;Drama;Paul Thomas Anderson;Philip Seymour Hoffman, Joaquin Phoenix,Amy Adams, Jesse Plemons;2012;144;7.1;112902;16.38;86
931;Footloose;Comedy,Drama,Music;Craig Brewer;Kenny Wormald, Julianne Hough, Dennis Quaid,Andie MacDowell;2011;113;5.9;39380;51.78;58
932;If I Stay;Drama,Fantasy,Music;R.J. Cutler;Chloë Grace Moretz, Mireille Enos, Jamie Blackley,Joshua Leonard;2014;107;6.8;92170;50.46;46
933;The Ticket;Drama;Ido Fluk;Dan Stevens, Malin Akerman, Oliver Platt, Kerry Bishé;2016;97;5.4;924;0;52
938;Super;Comedy,Drama;James Gunn;Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon;2010;96;6.8;64535;0.32;50
939;The Siege of Jadotville;Action,Drama,Thriller;Richie Smyth;Jamie Dornan, Mark Strong, Jason O'Mara, Michael McElhatton;2016;108;7.3;14689;0;83
940;Up in the Air;Drama,Romance;Jason Reitman;George Clooney, Vera Farmiga, Anna Kendrick,Jason Bateman;2009;109;7.4;279694;83.81;83
942;The Twilight Saga: Eclipse;Adventure,Drama,Fantasy;David Slade;Kristen Stewart, Robert Pattinson, Taylor Lautner,Xavier Samuel;2010;124;4.9;192740;300.52;58
947;The Butler;Biography,Drama;Lee Daniels;Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda;2013;132;7.2;93322;116.63;66
948;King Cobra;Crime,Drama;Justin Kelly;Garrett Clayton, Christian Slater, Molly Ringwald,James Kelley;2016;91;5.6;3990;0.03;48
951;Me and Earl and the Dying Girl;Comedy,Drama;Alfonso Gomez-Rejon;Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman;2015;105;7.8;92076;6.74;74
952;The Descendants;Comedy,Drama;Alexander Payne;George Clooney, Shailene Woodley, Amara Miller, Nick Krause;2011;115;7.3;211348;82.62;84
953;Sex and the City 2;Comedy,Drama,Romance;Michael Patrick King;Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon;2010;146;4.3;62403;95.33;27
954;The Kings of Summer;Adventure,Comedy,Drama;Jordan Vogt-Roberts;Nick Robinson, Gabriel Basso, Moises Arias,Nick Offerman;2013;95;7.2;65653;1.29;61
958;End of Watch;Crime,Drama,Thriller;David Ayer;Jake Gyllenhaal, Michael Peña, Anna Kendrick, America Ferrera;2012;109;7.7;192190;40.98;68
959;3 Days to Kill;Action,Drama,Thriller;McG;Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard;2014;117;6.2;73567;30.69;40
960;Lucky Number Slevin;Crime,Drama,Mystery;Paul McGuigan;Josh Hartnett, Ben Kingsley, Morgan Freeman, Lucy Liu;2006;110;7.8;271940;22.49;53
961;Trance;Crime,Drama,Mystery;Danny Boyle;James McAvoy, Rosario Dawson, Vincent Cassel,Danny Sapani;2013;101;7;97141;2.32;61
962;Into the Forest;Drama,Sci-Fi,Thriller;Patricia Rozema;Ellen Page, Evan Rachel Wood, Max Minghella,Callum Keith Rennie;2015;101;5.9;10220;0.01;59
963;The Other Boleyn Girl;Biography,Drama,History;Justin Chadwick;Natalie Portman, Scarlett Johansson, Eric Bana,Jim Sturgess;2008;115;6.7;88260;26.81;50
965;Custody;Drama;James Lapine;Viola Davis, Hayden Panettiere, Catalina Sandino Moreno, Ellen Burstyn;2016;104;6.9;280;0;72
966;Inland Empire;Drama,Mystery,Thriller;David Lynch;Laura Dern, Jeremy Irons, Justin Theroux, Karolina Gruszka;2006;180;7;44227;0;72
972;Disturbia;Drama,Mystery,Thriller;D.J. Caruso;Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer;2007;105;6.9;193491;80.05;62
973;Rock of Ages;Comedy,Drama,Musical;Adam Shankman;Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin;2012;123;5.9;64513;38.51;47
975;Queen of Katwe;Biography,Drama,Sport;Mira Nair;Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza;2016;124;7.4;6753;8.81;73
977;Dark Places;Drama,Mystery,Thriller;Gilles Paquet-Brenner;Charlize Theron, Nicholas Hoult, Christina Hendricks, Chloë Grace Moretz;2015;113;6.2;31634;0;39
979;It's Only the End of the World;Drama;Xavier Dolan;Nathalie Baye, Vincent Cassel, Marion Cotillard, Léa Seydoux;2016;97;7;10658;0;48
980;The Skin I Live In;Drama,Thriller;Pedro Almodóvar;Antonio Banderas, Elena Anaya, Jan Cornet,Marisa Paredes;2011;120;7.6;108772;3.19;70
981;Miracles from Heaven;Biography,Drama,Family;Patricia Riggen;Jennifer Garner, Kylie Rogers, Martin Henderson,Brighton Sharbino;2016;109;7;12048;61.69;44
982;Annie;Comedy,Drama,Family;Will Gluck;Quvenzhané Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne;2014;118;5.3;27312;85.91;33
983;Across the Universe;Drama,Fantasy,Musical;Julie Taymor;Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs;2007;133;7.4;95172;24.34;56
988;Endless Love;Drama,Romance;Shana Feste;Gabriella Wilde, Alex Pettyfer, Bruce Greenwood,Robert Patrick;2014;104;6.3;33688;23.39;30
