Rank;Title;Genre;Director;Actors;Year;Runtime (Minutes);Rating;Votes;Revenue (Millions);Metascore
890;50/50;Comedy,Drama,Romance;Jonathan Levine;Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard;2011;100;7.7;281625;34.96;72
892;This Is 40;Comedy,Romance;Judd Apatow;Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow;2012;134;6.2;108156;67.52;59
893;Real Steel;Action,Drama,Family;Shawn Levy;Hugh Jackman, Evangeline Lilly, Dakota Goyo,Anthony Mackie;2011;127;7.1;264480;85.46;56
903;What If;Comedy,Romance;Michael Dowse;Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver;2013;98;6.8;55243;3.45;59
904;How to Train Your Dragon 2;Animation,Action,Adventure;Dean DeBlois;Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson;2014;102;7.9;237565;177;76
905;RoboCop;Action,Crime,Sci-Fi;José Padilha;Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish;2014;117;6.2;190833;58.61;52
910;Contagion;Drama,Thriller;Steven Soderbergh;Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow;2011;106;6.6;187004;75.64;70
914;Coherence;Mystery,Sci-Fi,Thriller;James Ward Byrkit;Emily Baldoni, Maury Sterling, Nicholas Brendon, Elizabeth Gracen;2013;89;7.2;66265;0.07;65
917;The Expendables 2;Action,Adventure,Thriller;Simon West;Sylvester Stallone, Liam Hemsworth, Randy Couture,Jean-Claude Van Damme;2012;103;6.6;257395;85.02;51
921;Centurion;Action,Adventure,Drama;Neil Marshall;Michael Fassbender, Dominic West, Olga Kurylenko,Andreas Wisniewski;2010;97;6.4;67801;0.12;62
926;The Twilight Saga: Breaking Dawn - Part 1;Adventure,Drama,Fantasy;Bill Condon;Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham;2011;117;4.9;190244;281.28;45
930;The Master;Drama;Paul Thomas Anderson;Philip Seymour Hoffman, Joaquin Phoenix,Amy Adams, Jesse Plemons;2012;144;7.1;112902;16.38;86
931;Footloose;Comedy,Drama,Music;Craig Brewer;Kenny Wormald, Julianne Hough, Dennis Quaid,Andie MacDowell;2011;113;5.9;39380;51.78;58
932;If I Stay;Drama,Fantasy,Music;R.J. Cutler;Chloë Grace Moretz, Mireille Enos, Jamie Blackley,Joshua Leonard;2014;107;6.8;92170;50.46;46
938;Super;Comedy,Drama;James Gunn;Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon;2010;96;6.8;64535;0.32;50
942;The Twilight Saga: Eclipse;Adventure,Drama,Fantasy;David Slade;Kristen Stewart, Robert Pattinson, Taylor Lautner,Xavier Samuel;2010;124;4.9;192740;300.52;58
944;What's Your Number?;Comedy,Romance;Mark Mylod;Anna Faris, Chris Evans, Ari Graynor, Blythe Danner;2011;106;6.1;62095;13.99;35
945;Riddick;Action,Sci-Fi,Thriller;David Twohy;Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà;2013;119;6.4;132098;42;49
947;The Butler;Biography,Drama;Lee Daniels;Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda;2013;132;7.2;93322;116.63;66
949;After Earth;Action,Adventure,Sci-Fi;M. Night Shyamalan;Jaden Smith, David Denman, Will Smith,Sophie Okonedo;2013;100;4.9;166512;60.52;33
952;The Descendants;Comedy,Drama;Alexander Payne;George Clooney, Shailene Woodley, Amara Miller, Nick Krause;2011;115;7.3;211348;82.62;84
953;Sex and the City 2;Comedy,Drama,Romance;Michael Patrick King;Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon;2010;146;4.3;62403;95.33;27
954;The Kings of Summer;Adventure,Comedy,Drama;Jordan Vogt-Roberts;Nick Robinson, Gabriel Basso, Moises Arias,Nick Offerman;2013;95;7.2;65653;1.29;61
956;That Awkward Moment;Comedy,Romance;Tom Gormican;Zac Efron, Michael B. Jordan, Miles Teller, Imogen Poots;2014;94;6.2;81823;26.05;36
957;Legion;Action,Fantasy,Horror;Scott Stewart;Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black;2010;100;5.2;84158;40.17;32
958;End of Watch;Crime,Drama,Thriller;David Ayer;Jake Gyllenhaal, Michael Peña, Anna Kendrick, America Ferrera;2012;109;7.7;192190;40.98;68
959;3 Days to Kill;Action,Drama,Thriller;McG;Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard;2014;117;6.2;73567;30.69;40
961;Trance;Crime,Drama,Mystery;Danny Boyle;James McAvoy, Rosario Dawson, Vincent Cassel,Danny Sapani;2013;101;7;97141;2.32;61
964;I Spit on Your Grave;Crime,Horror,Thriller;Steven R. Monroe;Sarah Butler, Jeff Branson, Andrew Howard,Daniel Franzese;2010;108;6.3;60133;0.09;27
970;The Lone Ranger;Action,Adventure,Western;Gore Verbinski;Johnny Depp, Armie Hammer, William Fichtner,Tom Wilkinson;2013;150;6.5;190855;89.29;37
971;Texas Chainsaw 3D;Horror,Thriller;John Luessenhop;Alexandra Daddario, Tania Raymonde, Scott Eastwood, Trey Songz;2013;92;4.8;37060;34.33;62
973;Rock of Ages;Comedy,Drama,Musical;Adam Shankman;Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin;2012;123;5.9;64513;38.51;47
974;Scream 4;Horror,Mystery;Wes Craven;Neve Campbell, Courteney Cox, David Arquette, Lucy Hale;2011;111;6.2;108544;38.18;52
980;The Skin I Live In;Drama,Thriller;Pedro Almodóvar;Antonio Banderas, Elena Anaya, Jan Cornet,Marisa Paredes;2011;120;7.6;108772;3.19;70
982;Annie;Comedy,Drama,Family;Will Gluck;Quvenzhané Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne;2014;118;5.3;27312;85.91;33
984;Let's Be Cops;Comedy;Luke Greenfield;Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev;2014;104;6.5;112729;82.39;30
986;Your Highness;Adventure,Comedy,Fantasy;David Gordon Green;Danny McBride, Natalie Portman, James Franco, Rasmus Hardiker;2011;102;5.6;87904;21.56;31
987;Final Destination 5;Horror,Thriller;Steven Quale;Nicholas D'Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher;2011;92;5.9;88000;42.58;50
988;Endless Love;Drama,Romance;Shana Feste;Gabriella Wilde, Alex Pettyfer, Bruce Greenwood,Robert Patrick;2014;104;6.3;33688;23.39;30
990;Selma;Biography,Drama,History;Ava DuVernay;David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint;2014;128;7.5;67637;52.07;89
993;Take Me Home Tonight;Comedy,Drama,Romance;Michael Dowse;Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer;2011;97;6.3;45419;6.92;42
994;Resident Evil: Afterlife;Action,Adventure,Horror;Paul W.S. Anderson;Milla Jovovich, Ali Larter, Wentworth Miller,Kim Coates;2010;97;5.9;140900;60.13;37
995;Project X;Comedy;Nima Nourizadeh;Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame;2012;88;6.7;164088;54.72;48
999;Search Party;Adventure,Comedy;Scot Armstrong;Adam Pally, T.J. Miller, Thomas Middleditch,Shannon Woodward;2014;93;5.6;4881;0;22
